"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000000710161,"","Haupteingang Ohlsdorf",,"53.620866014542","10.034259408222",0,000000071059,1,""
000000710162,"","Haupteingang Ohlsdorf",,"53.620631530709","10.034359464469",0,000000071059,1,""
000000710163,"","Haupteingang Ohlsdorf",,"53.620703790151","10.034315892638",0,000000071059,1,""
000000710164,"","Friedhof Ohlsdorf (Kapelle 4)",,"53.616729909565","10.041835039550",0,000000071060,,""
000000710165,"","Friedhof Ohlsdorf (Kapelle 4)",,"53.616962162201","10.041991880947",0,000000071060,,""
000000710166,"","Friedhof Ohlsdorf (Kapelle 3)",,"53.617631618920","10.045589956084",0,000000071061,,""
000000710167,"","Friedhof Ohlsdorf (Kapelle 3)",,"53.617913274360","10.046261859768",0,000000071061,,""
000000710168,"","Wasserturm",,"53.619716232854","10.049691763042",0,000000071062,,""
000000710169,"","Wasserturm",,"53.619702739896","10.050205266356",0,000000071062,,""
000000710170,"","Friedhof Ohlsdorf (Kapelle 10)",,"53.619708242698","10.053666256240",0,000000071063,,""
000000710171,"","Friedhof Ohlsdorf (Kapelle 10)",,"53.620326957428","10.054830272597",0,000000071063,,""
000000710172,"","Mittelallee",,"53.622946588070","10.057328998357",0,000000071064,,""
000000710173,"","Mittelallee",,"53.622537626677","10.056835124916",0,000000071064,,""
000000710176,"","Friedhof Ohlsdorf (Kapelle 9)",,"53.624428097984","10.062520129824",0,000000071065,,""
000000710177,"","Friedhof Ohlsdorf (Kapelle 9)",,"53.624577995578","10.062841305135",0,000000071065,,""
000000710178,"","Friedhof Ohlsdorf (Kapelle 12)",,"53.624424033649","10.070031984778",0,000000071066,,""
000000710179,"","Friedhof Ohlsdorf (Kapelle 12)",,"53.624614981173","10.069779868624",0,000000071066,,""
000000710180,"","Kirschenallee",,"53.624526114745","10.072679631681",0,000000071070,,""
000000710183,"","Friedhof Ohlsdorf (Kapelle 13)",,"53.624442084225","10.076032945075",0,000000071069,,""
000000710184,"","Lärchenallee",,"53.622193638283","10.074267855373",0,000000071068,,""
000000710185,"","Bramfelder See",,"53.618608992213","10.073209576153",0,000000071067,,""
000000710186,"","Bramfelder See",,"53.619083210056","10.073433190733",0,000000071067,,""
000000710187,"","Kirschenallee",,"53.624835651008","10.073231617515",0,000000071070,,""
000000710188,"","Sorbusallee",,"53.627369351255","10.073250601601",0,000000071071,,""
000000710189,"","Sorbusallee",,"53.626893235894","10.073238512711",0,000000071071,,""
000000710190,"","Friedhof Ohlsdorf (Kapelle 11)",,"53.629547453655","10.075845472310",0,000000071072,,""
000000710191,"","Friedhof Ohlsdorf (Kapelle 11)",,"53.629594816404","10.075574581556",0,000000071072,,""
000000710192,"","Eichenallee",,"53.627335938619","10.076968204463",0,000000071073,,""
000000710193,"","Eichenallee",,"53.627159131446","10.077643901427",0,000000071073,,""
000000710195,"","Maisredder",,"53.627074499800","10.085018142495",0,000000071074,,""
000000710196,"","Maisredder",,"53.627165703189","10.084869327516",0,000000071074,,""
000000710199,"","Maisredder",,"53.626945443649","10.085377602496",0,000000071074,,""
000000710201,"","Maisredder",,"53.627159259472","10.085579595672",0,000000071074,,""
000000710202,"","Am Damm",,"53.632424071457","10.089600025926",0,000000071080,,""
000000710203,"","Rolfinckstraße",,"53.639577971499","10.095333572521",0,000000071081,,""
000000710204,"","Pfeilshofer Weg",,"53.641724641492","10.097385178194",0,000000071082,,""
000000710205,"","Frahmredder",,"53.647445641793","10.101586742559",0,000000071083,,""
000000710206,"","S Poppenbüttel (Stormarnplatz)",,"53.651392018282","10.094535886479",0,000000071117,1,""
000000710207,"","Frahmredder",,"53.646636179877","10.101671490188",0,000000071083,,""
000000710208,"","Pfeilshofer Weg",,"53.641628321711","10.097110501863",0,000000071082,,""
000000710209,"","Rolfinckstraße",,"53.639276144847","10.093949831967",0,000000071081,,""
000000710210,"","S Wellingsbüttel",,"53.640482660851","10.083805058423",0,000000071108,,""
000000710211,"","S Wellingsbüttel",,"53.640735884740","10.082632158615",0,000000071108,,""
000000710212,"","Rolfinckstraße",,"53.639209114701","10.094401694310",0,000000071081,,""
000000710213,"","Rolfinckstraße",,"53.638821453022","10.094542850931",0,000000071081,,""
000000710215,"","Am Damm",,"53.631506914862","10.088684467148",0,000000071080,,""
000000710217,"","Königsberger Straße",,"53.623378459483","10.084364051757",0,000000071075,,""
000000710218,"","Königsberger Straße",,"53.623103264812","10.083994253296",0,000000071075,,""
000000710220,"","Gumbinner Kehre",,"53.625894837006","10.092212909349",0,000000071078,,""
000000710222,"","Gumbinner Kehre",,"53.626018256611","10.092473056858",0,000000071078,,""
000000710223,"","Berner Chaussee",,"53.619509254108","10.081000437947",0,000000063011,,""
000000710224,"","Nüßlerkamp",,"53.622615565390","10.084268913977",0,000000071077,,""
000000710225,"","Berner Chaussee",,"53.618826660025","10.080967873835",0,000000063011,,""
000000710226,"","Hohnerkamp",,"53.618070366847","10.090046179817",0,000000071099,,""
000000710227,"","Hohnerkamp",,"53.617900747850","10.088938608883",0,000000071099,,""
000000710228,"","Fahrenkrön",,"53.619446640418","10.096761546417",0,000000071100,,""
000000710229,"","Fahrenkrön",,"53.619278036581","10.096530480818",0,000000071100,,""
000000710230,"","Kienholt",,"53.621175728537","10.104151557383",0,000000071101,,""
000000710231,"","Kienholt",,"53.621271754041","10.104456335815",0,000000071101,,""
000000710235,"","Karlshöhe",,"53.624053224017","10.110710845819",0,000000063058,,""
000000710237,"","Karlshöhe",,"53.623829766766","10.111551384330",0,000000063058,,""
000000710240,"","Roter Hahn",,"53.625421039056","10.117246247456",0,000000071103,,""
000000710241,"","Lienaustraße",,"53.627036575318","10.123199153438",0,000000071104,,""
000000710242,"","Saselheider Weg",,"53.628360159286","10.132440030478",0,000000071105,,""
000000710243,"","Saselheider Weg",,"53.628725999329","10.133659131281",0,000000071105,,""
000000710244,"","Lienaustraße",,"53.627047261070","10.123018049890",0,000000071104,,""
000000710245,"","Roter Hahn",,"53.625578501202","10.117703861863",0,000000071103,,""
000000710246,"","Buddenbrookweg",,"53.625649428641","10.116844175639",0,000000071098,,""
