"service_id","date","exception_type"
19,20210329,1
19,20211101,1
19,20211108,1
19,20211115,1
19,20211122,1
19,20211129,1
19,20211206,1
19,20210112,1
19,20210119,1
19,20210126,1
19,20210202,1
19,20210209,1
19,20210216,1
19,20210223,1
19,20210302,1
19,20210309,1
19,20210316,1
19,20210323,1
19,20210330,1
19,20211102,1
19,20211109,1
19,20211116,1
19,20211123,1
19,20211130,1
19,20211207,1
19,20210113,1
19,20210120,1
19,20210127,1
19,20210203,1
19,20210210,1
19,20210217,1
19,20210224,1
19,20210303,1
19,20210310,1
19,20210317,1
19,20210324,1
19,20210331,1
19,20211103,1
19,20211110,1
19,20211117,1
19,20211124,1
19,20211201,1
19,20211208,1
19,20210107,1
19,20210114,1
19,20210121,1
19,20210128,1
19,20210204,1
19,20210211,1
19,20210218,1
19,20210225,1
19,20210304,1
19,20210311,1
19,20210318,1
19,20210325,1
19,20211104,1
19,20211111,1
19,20211118,1
19,20211125,1
19,20211202,1
19,20211209,1
20,20210419,1
20,20210426,1
20,20210503,1
20,20210510,1
20,20210517,1
20,20210531,1
20,20210607,1
20,20210614,1
20,20210802,1
20,20210809,1
20,20210816,1
20,20210823,1
20,20210830,1
20,20210906,1
20,20210913,1
20,20210920,1
20,20210927,1
20,20211018,1
20,20211025,1
20,20210420,1
20,20210427,1
20,20210504,1
20,20210511,1
20,20210518,1
20,20210525,1
20,20210601,1
20,20210608,1
20,20210615,1
20,20210803,1
20,20210810,1
20,20210817,1
20,20210824,1
20,20210831,1
20,20210907,1
20,20210914,1
20,20210921,1
20,20210928,1
20,20211019,1
20,20211026,1
20,20210421,1
20,20210428,1
20,20210505,1
20,20210512,1
20,20210519,1
20,20210526,1
20,20210602,1
20,20210609,1
20,20210616,1
20,20210804,1
20,20210811,1
20,20210818,1
20,20210825,1
20,20210901,1
20,20210908,1
20,20210915,1
20,20210922,1
20,20210929,1
20,20211020,1
20,20211027,1
20,20210422,1
20,20210429,1
20,20210506,1
20,20210520,1
20,20210527,1
20,20210603,1
20,20210610,1
20,20210617,1
20,20210805,1
20,20210812,1
20,20210819,1
20,20210826,1
20,20210902,1
20,20210909,1
20,20210916,1
20,20210923,1
20,20210930,1
20,20211021,1
20,20211028,1
21,20201221,1
21,20201228,1
21,20210104,1
21,20210405,1
21,20210412,1
21,20210524,1
21,20210621,1
21,20210628,1
21,20210705,1
21,20210712,1
21,20210719,1
21,20210726,1
21,20211004,1
21,20211011,1
21,20201222,1
21,20201229,1
21,20210105,1
21,20210406,1
21,20210413,1
21,20210622,1
21,20210629,1
21,20210706,1
21,20210713,1
21,20210720,1
21,20210727,1
21,20211005,1
21,20211012,1
21,20201223,1
21,20201230,1
21,20210106,1
21,20210407,1
21,20210414,1
21,20210623,1
21,20210630,1
21,20210707,1
21,20210714,1
21,20210721,1
21,20210728,1
21,20211006,1
21,20211013,1
21,20201224,1
21,20201231,1
21,20210401,1
21,20210408,1
21,20210415,1
21,20210513,1
21,20210624,1
21,20210701,1
21,20210708,1
21,20210715,1
21,20210722,1
21,20210729,1
21,20211007,1
21,20211014,1
22,20201231,2
23,20201225,2
23,20210101,2
23,20210402,2
23,20210409,2
23,20210416,2
23,20210514,2
23,20210625,2
23,20210702,2
23,20210709,2
23,20210716,2
23,20210723,2
23,20210730,2
23,20211008,2
23,20211015,2
24,20210512,1
24,20201224,1
24,20210401,1
24,20210404,1
24,20210523,1
25,20201221,2
25,20201228,2
25,20210104,2
25,20210301,2
25,20210308,2
25,20210405,2
25,20210510,2
25,20210524,2
25,20210628,2
25,20210705,2
25,20210712,2
25,20210719,2
25,20210726,2
25,20210802,2
25,20211004,2
25,20211011,2
25,20201222,2
25,20201229,2
25,20210302,2
25,20210309,2
25,20210511,2
25,20210629,2
25,20210706,2
25,20210713,2
25,20210720,2
25,20210727,2
25,20210803,2
25,20211005,2
25,20211012,2
25,20201223,2
25,20201230,2
25,20210303,2
25,20210310,2
25,20210512,2
25,20210630,2
25,20210707,2
25,20210714,2
25,20210721,2
25,20210728,2
25,20210804,2
25,20211006,2
25,20211013,2
25,20201224,2
25,20201231,2
25,20210304,2
25,20210311,2
25,20210513,2
25,20210624,2
25,20210701,2
25,20210708,2
25,20210715,2
25,20210722,2
25,20210729,2
25,20211007,2
25,20211014,2
25,20201225,2
25,20210101,2
25,20210129,2
25,20210305,2
25,20210312,2
25,20210402,2
25,20210514,2
25,20210625,2
25,20210702,2
25,20210709,2
25,20210716,2
25,20210723,2
25,20210730,2
25,20211008,2
25,20211015,2
26,20210512,2
26,20201224,2
26,20201231,2
26,20210401,2
26,20210404,2
26,20210523,2
27,20210405,2
27,20210524,2
27,20201223,1
27,20201230,1
27,20210106,1
27,20201224,1
27,20201231,1
27,20210107,1
27,20201225,1
27,20210101,1
27,20210108,1
27,20201226,1
27,20210102,1
27,20210109,1
27,20201227,1
27,20210103,1
27,20210110,1
28,20210405,2
28,20210524,2
28,20201224,1
28,20201231,1
28,20201225,1
28,20210101,1
28,20201226,1
28,20210102,1
28,20210109,1
28,20201227,1
28,20210103,1
28,20210110,1
29,20210405,2
29,20210524,2
29,20201224,1
29,20201231,1
29,20201225,1
29,20210101,1
29,20201226,1
29,20210102,1
29,20210109,1
29,20210116,1
29,20210123,1
29,20210130,1
29,20210206,1
29,20210213,1
29,20210220,1
29,20210227,1
29,20210306,1
29,20210313,1
29,20210320,1
29,20210327,1
29,20211106,1
29,20211113,1
29,20211120,1
29,20211127,1
29,20211204,1
29,20211211,1
29,20201227,1
29,20210103,1
29,20210110,1
29,20210117,1
29,20210124,1
29,20210131,1
29,20210207,1
29,20210214,1
29,20210221,1
29,20210228,1
29,20210307,1
29,20210314,1
29,20210321,1
29,20210328,1
29,20211107,1
29,20211114,1
29,20211121,1
29,20211128,1
29,20211205,1
30,20210405,1
30,20210524,1
30,20201223,2
30,20201230,2
30,20210106,2
30,20201224,2
30,20201231,2
30,20210107,2
30,20201225,2
30,20210101,2
30,20210108,2
30,20201226,2
30,20210102,2
30,20210109,2
30,20201227,2
30,20210103,2
30,20210110,2
31,20210405,1
31,20210524,1
31,20201223,2
31,20201230,2
31,20210106,2
31,20210113,2
31,20210120,2
31,20210127,2
31,20210203,2
31,20210210,2
31,20210217,2
31,20210224,2
31,20210303,2
31,20210310,2
31,20210317,2
31,20210324,2
31,20210331,2
31,20211103,2
31,20211110,2
31,20211117,2
31,20211124,2
31,20211201,2
31,20211208,2
31,20201224,2
31,20201231,2
31,20210107,2
31,20210114,2
31,20210121,2
31,20210128,2
31,20210204,2
31,20210211,2
31,20210218,2
31,20210225,2
31,20210304,2
31,20210311,2
31,20210318,2
31,20210325,2
31,20211104,2
31,20211111,2
31,20211118,2
31,20211125,2
31,20211202,2
31,20211209,2
31,20201225,2
31,20210101,2
31,20210108,2
31,20210115,2
31,20210122,2
31,20210129,2
31,20210205,2
31,20210212,2
31,20210219,2
31,20210226,2
31,20210305,2
31,20210312,2
31,20210319,2
31,20210326,2
31,20211105,2
31,20211112,2
31,20211119,2
31,20211126,2
31,20211203,2
31,20211210,2
31,20201226,2
31,20210102,2
31,20210109,2
31,20210116,2
31,20210123,2
31,20210130,2
31,20210206,2
31,20210213,2
31,20210220,2
31,20210227,2
31,20210306,2
31,20210313,2
31,20210320,2
31,20210327,2
31,20211106,2
31,20211113,2
31,20211120,2
31,20211127,2
31,20211204,2
31,20211211,2
31,20201227,2
31,20210103,2
31,20210110,2
31,20210117,2
31,20210124,2
31,20210131,2
31,20210207,2
31,20210214,2
31,20210221,2
31,20210228,2
31,20210307,2
31,20210314,2
31,20210321,2
31,20210328,2
31,20211107,2
31,20211114,2
31,20211121,2
31,20211128,2
31,20211205,2
32,20210405,2
32,20210524,2
32,20201223,1
32,20201230,1
32,20210106,1
32,20210113,1
32,20210120,1
32,20210127,1
32,20210203,1
32,20210210,1
32,20210217,1
32,20210224,1
32,20210303,1
32,20210310,1
32,20210317,1
32,20210324,1
32,20210331,1
32,20211103,1
32,20211110,1
32,20211117,1
32,20211124,1
32,20211201,1
32,20211208,1
32,20201224,1
32,20201231,1
32,20210107,1
32,20210114,1
32,20210121,1
32,20210128,1
32,20210204,1
32,20210211,1
32,20210218,1
32,20210225,1
32,20210304,1
32,20210311,1
32,20210318,1
32,20210325,1
32,20211104,1
32,20211111,1
32,20211118,1
32,20211125,1
32,20211202,1
32,20211209,1
32,20201225,1
32,20210101,1
32,20210108,1
32,20210115,1
32,20210122,1
32,20210129,1
32,20210205,1
32,20210212,1
32,20210219,1
32,20210226,1
32,20210305,1
32,20210312,1
32,20210319,1
32,20210326,1
32,20211105,1
32,20211112,1
32,20211119,1
32,20211126,1
32,20211203,1
32,20211210,1
32,20201226,1
32,20210102,1
32,20210109,1
32,20210116,1
32,20210123,1
32,20210130,1
32,20210206,1
32,20210213,1
32,20210220,1
32,20210227,1
32,20210306,1
32,20210313,1
32,20210320,1
32,20210327,1
32,20211106,1
32,20211113,1
32,20211120,1
32,20211127,1
32,20211204,1
32,20211211,1
32,20201227,1
32,20210103,1
32,20210110,1
32,20210117,1
32,20210124,1
32,20210131,1
32,20210207,1
32,20210214,1
32,20210221,1
32,20210228,1
32,20210307,1
32,20210314,1
32,20210321,1
32,20210328,1
32,20211107,1
32,20211114,1
32,20211121,1
32,20211128,1
32,20211205,1
33,20210111,1
33,20210118,1
33,20210125,1
33,20210201,1
33,20210208,1
33,20210215,1
33,20210222,1
33,20211018,1
33,20211025,1
33,20211101,1
33,20211108,1
33,20211115,1
33,20211122,1
33,20211129,1
33,20211206,1
33,20210105,1
33,20210112,1
33,20210119,1
33,20210126,1
33,20210202,1
33,20210209,1
33,20210216,1
33,20210223,1
33,20211019,1
33,20211026,1
33,20211102,1
33,20211109,1
33,20211116,1
33,20211123,1
33,20211130,1
33,20211207,1
33,20210106,1
33,20210113,1
33,20210120,1
33,20210127,1
33,20210203,1
33,20210210,1
33,20210217,1
33,20210224,1
33,20211020,1
33,20211027,1
33,20211103,1
33,20211110,1
33,20211117,1
33,20211124,1
33,20211201,1
33,20211208,1
33,20210107,1
33,20210114,1
33,20210121,1
33,20210128,1
33,20210204,1
33,20210211,1
33,20210218,1
33,20210225,1
33,20211021,1
33,20211028,1
33,20211104,1
33,20211111,1
33,20211118,1
33,20211125,1
33,20211202,1
33,20211209,1
33,20210108,1
33,20210115,1
33,20210122,1
33,20210205,1
33,20210212,1
33,20210219,1
33,20210226,1
33,20211001,1
33,20211022,1
33,20211029,1
33,20211105,1
33,20211112,1
33,20211119,1
33,20211126,1
33,20211203,1
33,20211210,1
34,20201231,1
35,20210512,1
35,20201224,1
35,20201231,1
35,20210401,1
35,20210404,1
35,20210523,1
36,20201221,1
36,20201228,1
36,20210104,1
36,20210412,1
36,20210621,1
36,20210628,1
36,20210705,1
36,20210712,1
36,20210719,1
36,20210726,1
36,20211004,1
36,20211011,1
36,20201222,1
36,20201229,1
36,20210105,1
36,20210406,1
36,20210413,1
36,20210622,1
36,20210629,1
36,20210706,1
36,20210713,1
36,20210720,1
36,20210727,1
36,20211005,1
36,20211012,1
36,20201223,1
36,20201230,1
36,20210106,1
36,20210407,1
36,20210414,1
36,20210623,1
36,20210630,1
36,20210707,1
36,20210714,1
36,20210721,1
36,20210728,1
36,20211006,1
36,20211013,1
36,20210401,1
36,20210408,1
36,20210415,1
36,20210624,1
36,20210701,1
36,20210708,1
36,20210715,1
36,20210722,1
36,20210729,1
36,20211007,1
36,20211014,1
36,20201225,2
36,20210101,2
36,20210402,2
37,20201225,2
37,20210101,2
37,20210402,2
38,20201221,1
38,20201228,1
38,20210104,1
38,20210412,1
38,20210621,1
38,20210628,1
38,20210705,1
38,20210712,1
38,20210719,1
38,20210726,1
38,20211004,1
38,20211011,1
38,20201222,1
38,20201229,1
38,20210105,1
38,20210406,1
38,20210413,1
38,20210622,1
38,20210629,1
38,20210706,1
38,20210713,1
38,20210720,1
38,20210727,1
38,20211005,1
38,20211012,1
38,20201223,1
38,20201230,1
38,20210106,1
38,20210407,1
38,20210414,1
38,20210623,1
38,20210630,1
38,20210707,1
38,20210714,1
38,20210721,1
38,20210728,1
38,20211006,1
38,20211013,1
38,20210401,1
38,20210408,1
38,20210415,1
38,20210624,1
38,20210701,1
38,20210708,1
38,20210715,1
38,20210722,1
38,20210729,1
38,20211007,1
38,20211014,1
39,20201221,2
39,20201228,2
39,20210104,2
39,20210405,2
39,20210412,2
39,20210524,2
39,20210621,2
39,20210628,2
39,20210705,2
39,20210712,2
39,20210719,2
39,20210726,2
39,20211004,2
39,20211011,2
39,20201224,2
39,20201231,2
39,20210401,2
39,20210408,2
39,20210415,2
39,20210513,2
39,20210624,2
39,20210701,2
39,20210708,2
39,20210715,2
39,20210722,2
39,20210729,2
39,20211007,2
39,20211014,2
40,20201222,2
40,20201229,2
40,20210105,2
40,20210406,2
40,20210413,2
40,20210622,2
40,20210629,2
40,20210706,2
40,20210713,2
40,20210720,2
40,20210727,2
40,20211005,2
40,20211012,2
41,20201222,2
41,20201229,2
41,20210105,2
41,20210406,2
41,20210413,2
41,20210622,2
41,20210629,2
41,20210706,2
41,20210713,2
41,20210720,2
41,20210727,2
41,20211005,2
41,20211012,2
41,20201223,2
41,20201230,2
41,20210106,2
41,20210407,2
41,20210414,2
41,20210623,2
41,20210630,2
41,20210707,2
41,20210714,2
41,20210721,2
41,20210728,2
41,20211006,2
41,20211013,2
41,20201225,2
41,20210101,2
41,20210402,2
41,20210409,2
41,20210416,2
41,20210514,2
41,20210625,2
41,20210702,2
41,20210709,2
41,20210716,2
41,20210723,2
41,20210730,2
41,20211008,2
41,20211015,2
42,20201221,2
42,20201228,2
42,20210104,2
42,20210405,2
42,20210412,2
42,20210524,2
42,20210621,2
42,20210628,2
42,20210705,2
42,20210712,2
42,20210719,2
42,20210726,2
42,20211004,2
42,20211011,2
42,20201223,2
42,20201230,2
42,20210106,2
42,20210407,2
42,20210414,2
42,20210623,2
42,20210630,2
42,20210707,2
42,20210714,2
42,20210721,2
42,20210728,2
42,20211006,2
42,20211013,2
42,20201224,2
42,20201231,2
42,20210401,2
42,20210408,2
42,20210415,2
42,20210513,2
42,20210624,2
42,20210701,2
42,20210708,2
42,20210715,2
42,20210722,2
42,20210729,2
42,20211007,2
42,20211014,2
42,20201225,2
42,20210101,2
42,20210402,2
42,20210409,2
42,20210416,2
42,20210514,2
42,20210625,2
42,20210702,2
42,20210709,2
42,20210716,2
42,20210723,2
42,20210730,2
42,20211008,2
42,20211015,2
43,20210111,1
43,20210118,1
43,20210125,1
43,20210201,1
43,20210208,1
43,20210215,1
43,20210222,1
43,20210301,1
43,20210308,1
43,20210315,1
43,20210322,1
43,20210329,1
43,20211101,1
43,20211108,1
43,20211115,1
43,20211122,1
43,20211129,1
43,20211206,1
43,20210112,1
43,20210119,1
43,20210126,1
43,20210202,1
43,20210209,1
43,20210216,1
43,20210223,1
43,20210302,1
43,20210309,1
43,20210316,1
43,20210323,1
43,20210330,1
43,20211102,1
43,20211109,1
43,20211116,1
43,20211123,1
43,20211130,1
43,20211207,1
43,20210113,1
43,20210120,1
43,20210127,1
43,20210203,1
43,20210210,1
43,20210217,1
43,20210224,1
43,20210303,1
43,20210310,1
43,20210317,1
43,20210324,1
43,20210331,1
43,20211103,1
43,20211110,1
43,20211117,1
43,20211124,1
43,20211201,1
43,20211208,1
43,20210107,1
43,20210114,1
43,20210121,1
43,20210128,1
43,20210204,1
43,20210211,1
43,20210218,1
43,20210225,1
43,20210304,1
43,20210311,1
43,20210318,1
43,20210325,1
43,20211104,1
43,20211111,1
43,20211118,1
43,20211125,1
43,20211202,1
43,20211209,1
43,20210108,1
43,20210115,1
43,20210122,1
43,20210129,1
43,20210205,1
43,20210212,1
43,20210219,1
43,20210226,1
43,20210305,1
43,20210312,1
43,20210319,1
43,20210326,1
43,20211105,1
43,20211112,1
43,20211119,1
43,20211126,1
43,20211203,1
43,20211210,1
44,20210405,2
44,20210524,2
44,20201222,1
44,20201229,1
44,20210105,1
44,20210406,1
44,20210413,1
44,20210622,1
44,20210629,1
44,20210706,1
44,20210713,1
44,20210720,1
44,20210727,1
44,20211005,1
44,20211012,1
44,20201224,2
44,20201231,2
44,20210513,2
44,20210409,1
44,20210416,1
44,20210514,1
44,20210625,1
44,20210702,1
44,20210709,1
44,20210716,1
44,20210723,1
44,20210730,1
44,20211008,1
44,20211015,1
45,20201221,1
45,20201228,1
45,20210104,1
45,20210412,1
45,20210621,1
45,20210628,1
45,20210705,1
45,20210712,1
45,20210719,1
45,20210726,1
45,20211004,1
45,20211011,1
45,20201223,1
45,20201230,1
45,20210106,1
45,20210407,1
45,20210414,1
45,20210623,1
45,20210630,1
45,20210707,1
45,20210714,1
45,20210721,1
45,20210728,1
45,20211006,1
45,20211013,1
45,20210401,1
45,20210408,1
45,20210415,1
45,20210624,1
45,20210701,1
45,20210708,1
45,20210715,1
45,20210722,1
45,20210729,1
45,20211007,1
45,20211014,1
45,20210409,1
45,20210416,1
45,20210514,1
45,20210625,1
45,20210702,1
45,20210709,1
45,20210716,1
45,20210723,1
45,20210730,1
45,20211008,1
45,20211015,1
46,20201223,2
46,20201230,2
46,20210106,2
46,20210407,2
46,20210414,2
46,20210623,2
46,20210630,2
46,20210707,2
46,20210714,2
46,20210721,2
46,20210728,2
46,20211006,2
46,20211013,2
47,20210111,1
47,20210118,1
47,20210125,1
47,20210201,1
47,20210208,1
47,20210215,1
47,20210222,1
47,20210301,1
47,20210308,1
47,20210315,1
47,20210322,1
47,20210329,1
47,20211101,1
47,20211108,1
47,20211115,1
47,20211122,1
47,20211129,1
47,20211206,1
47,20210112,1
47,20210119,1
47,20210126,1
47,20210202,1
47,20210209,1
47,20210216,1
47,20210223,1
47,20210302,1
47,20210309,1
47,20210316,1
47,20210323,1
47,20210330,1
47,20211102,1
47,20211109,1
47,20211116,1
47,20211123,1
47,20211130,1
47,20211207,1
47,20210107,1
47,20210114,1
47,20210121,1
47,20210128,1
47,20210204,1
47,20210211,1
47,20210218,1
47,20210225,1
47,20210304,1
47,20210311,1
47,20210318,1
47,20210325,1
47,20211104,1
47,20211111,1
47,20211118,1
47,20211125,1
47,20211202,1
47,20211209,1
48,20201221,2
48,20201228,2
48,20210104,2
48,20210405,2
48,20210412,2
48,20210524,2
48,20210621,2
48,20210628,2
48,20210705,2
48,20210712,2
48,20210719,2
48,20210726,2
48,20211004,2
48,20211011,2
48,20201222,2
48,20201229,2
48,20210105,2
48,20210406,2
48,20210413,2
48,20210622,2
48,20210629,2
48,20210706,2
48,20210713,2
48,20210720,2
48,20210727,2
48,20211005,2
48,20211012,2
48,20201224,2
48,20201231,2
48,20210401,2
48,20210408,2
48,20210415,2
48,20210513,2
48,20210624,2
48,20210701,2
48,20210708,2
48,20210715,2
48,20210722,2
48,20210729,2
48,20211007,2
48,20211014,2
49,20201223,2
49,20201230,2
49,20210106,2
49,20210407,2
49,20210414,2
49,20210623,2
49,20210630,2
49,20210707,2
49,20210714,2
49,20210721,2
49,20210728,2
49,20211006,2
49,20211013,2
49,20201225,2
49,20210101,2
49,20210402,2
49,20210409,2
49,20210416,2
49,20210514,2
49,20210625,2
49,20210702,2
49,20210709,2
49,20210716,2
49,20210723,2
49,20210730,2
49,20211008,2
49,20211015,2
50,20201226,2
50,20210102,2
50,20210109,2
50,20210116,2
50,20210123,2
50,20210130,2
50,20210206,2
50,20210213,2
50,20210220,2
50,20210227,2
50,20210306,2
50,20210313,2
50,20210320,2
50,20210327,2
50,20210501,2
50,20211106,2
50,20211113,2
50,20211120,2
50,20211127,2
50,20211204,2
50,20211211,2
51,20210405,1
51,20210524,1
51,20210513,1
51,20210402,1
51,20210501,1
51,20201227,2
51,20210103,2
51,20210110,2
51,20210117,2
51,20210124,2
51,20210131,2
51,20210207,2
51,20210214,2
51,20210221,2
51,20210228,2
51,20210307,2
51,20210314,2
51,20210321,2
51,20210328,2
51,20211107,2
51,20211114,2
51,20211121,2
51,20211128,2
51,20211205,2
52,20201224,1
52,20201231,1
52,20210102,1
52,20210109,1
52,20210116,1
52,20210123,1
52,20210130,1
52,20210206,1
52,20210213,1
52,20210220,1
52,20210227,1
52,20210306,1
52,20210313,1
52,20210320,1
52,20210327,1
52,20211106,1
52,20211113,1
52,20211120,1
52,20211127,1
52,20211204,1
52,20211211,1
53,20201225,1
53,20210101,1
53,20201226,1
53,20201227,1
53,20210103,1
53,20210110,1
53,20210117,1
53,20210124,1
53,20210131,1
53,20210207,1
53,20210214,1
53,20210221,1
53,20210228,1
53,20210307,1
53,20210314,1
53,20210321,1
53,20210328,1
53,20211107,1
53,20211114,1
53,20211121,1
53,20211128,1
53,20211205,1
54,20210405,1
54,20210524,1
54,20210513,1
54,20210402,1
54,20201226,2
54,20210102,2
54,20210109,2
54,20210116,2
54,20210123,2
54,20210130,2
54,20210206,2
54,20210213,2
54,20210220,2
54,20210227,2
54,20210306,2
54,20210313,2
54,20210320,2
54,20210327,2
54,20211106,2
54,20211113,2
54,20211120,2
54,20211127,2
54,20211204,2
54,20211211,2
54,20201227,2
54,20210103,2
54,20210110,2
54,20210117,2
54,20210124,2
54,20210131,2
54,20210207,2
54,20210214,2
54,20210221,2
54,20210228,2
54,20210307,2
